,Latitude,Longitude,Solar_farm_present,land_cover,slope,elevation,feature_violated,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,min_distance
4010,35.82989883,-120.2949982,1,1.0,1.0,452.0,,6.194714320642988,"[112256.4676934949, 108860.5747131205, 147347.7391897234, 151085.0413477673, 156958.8497357719, 154312.6694685509, 159009.9951804246, 163382.0429096238, 164206.1727834582, 153362.0917849208, 126418.464037128, 112125.8212094968]","[141.5895509798205, 138.1815732695562, 187.8486961368177, 198.50712775016, 210.7365592164073, 210.9236431174719, 221.4276573746842, 228.7399139091102, 223.3770081525115, 202.23211436716, 161.0947753213147, 138.5065206415337]","[4.56740487031679, 4.935056188198437, 6.059635359252183, 6.616904258338668, 6.797953523109912, 7.030788103915731, 7.142827657247876, 7.378706900293878, 7.445900271750383, 6.523616592489031, 5.369825844043823, 4.467952278759153]","[117638.2929525071, 114091.4023818876, 154371.3007529118, 158201.8532935658, 164498.2041085716, 161707.2982565909, 166634.7116933744, 171076.7846891731, 171718.2099236332, 160397.2513993795, 132287.2478192415, 117503.2489691987]",1709325.930053483,153.49360000000001
4011,34.66239929,-118.0849991,1,1.0,0.0,745.0,,6.676521872008667,"[142624.7257808087, 142725.8740506242, 166261.6597947302, 163008.7223857812, 164033.7820205755, 152355.9922125085, 153714.1847420929, 159253.9568991281, 163697.142337326, 167364.2700631827, 144440.2964805937, 135335.5819291644]","[176.4497516880398, 180.0163729166899, 215.4411124351667, 214.4778303594813, 217.928482171694, 208.225070907116, 213.7925262773761, 219.5832793888713, 221.9456119183728, 220.6200356895087, 182.6914334667408, 165.6291624196549]","[5.691927473807736, 6.429156175596069, 6.949713304360217, 7.149261011982708, 7.029951037796582, 6.940835696903866, 6.896533105721811, 7.083331593189397, 7.39818706394576, 7.116775344822862, 6.08971444889136, 5.342876207085641]","[149314.6226570442, 149840.9806784366, 174111.5151649073, 170676.4977813382, 171828.6099017824, 159678.7411570965, 161137.1273845608, 166794.1432878078, 171187.4656738045, 174917.0624898432, 151144.1528199163, 141710.5910976136]",1854816.188696516,12.800799999999999
4012,34.55379868,-117.3700027,1,1.0,0.0,894.0,,6.678894557898872,"[147045.5918537754, 137797.1456483418, 167712.3605430733, 160470.3758488097, 162741.1605260361, 153020.2071009031, 151448.6155451406, 164564.6113176938, 160572.6559634126, 169222.5058483969, 150690.2482040751, 135125.9033458765]","[181.9925818185254, 172.61750439149, 216.0987398848917, 210.6463668138601, 218.3555141594997, 210.5241294616968, 209.9565331359743, 228.0096874932701, 216.8292859356979, 219.1017792461958, 189.2470245334796, 165.1000024922672]","[5.870728445758885, 6.164910871124643, 6.970927093061023, 7.021545560462003, 7.043726263209669, 7.01747098205656, 6.772791391483043, 7.355151209460325, 7.227642864523264, 7.067799330522446, 6.308234151115988, 5.32580653200862]","[154470.6052252197, 144771.1735567113, 175973.4059463162, 167980.7683046845, 170473.9551811845, 160367.3564222261, 158792.4243509225, 172306.129683215, 168012.4646508089, 177003.5151566671, 157534.0422836173, 141513.507972443]",1860411.381745531,8.961799999999998
4013,34.55379868,-117.3769989,1,1.0,0.0,894.0,,6.678894557898872,"[147045.5918537754, 137797.1456483418, 167712.3605430733, 160470.3758488097, 162741.1605260361, 153020.2071009031, 151448.6155451406, 164564.6113176938, 160572.6559634126, 169222.5058483969, 150690.2482040751, 135125.9033458765]","[181.9925818185254, 172.61750439149, 216.0987398848917, 210.6463668138601, 218.3555141594997, 210.5241294616968, 209.9565331359743, 228.0096874932701, 216.8292859356979, 219.1017792461958, 189.2470245334796, 165.1000024922672]","[5.870728445758885, 6.164910871124643, 6.970927093061023, 7.021545560462003, 7.043726263209669, 7.01747098205656, 6.772791391483043, 7.355151209460325, 7.227642864523264, 7.067799330522446, 6.308234151115988, 5.32580653200862]","[154470.6052252197, 144771.1735567113, 175973.4059463162, 167980.7683046845, 170473.9551811845, 160367.3564222261, 158792.4243509225, 172306.129683215, 168012.4646508089, 177003.5151566671, 157534.0422836173, 141513.507972443]",1860411.381745531,9.608
4014,32.80099869,-115.5459976,1,1.0,0.0,-14.0,,6.607467177456864,"[141040.199694671, 140113.519293906, 168833.7347281576, 159200.8735552244, 156733.8719337035, 142729.5007381157, 140839.1730727799, 146243.2796929638, 155866.4409176147, 166086.9571646482, 140364.0343655751, 131710.148504791]","[177.5747095158011, 180.8908848922556, 222.46551243654, 212.4134489368465, 215.6062770708794, 202.4208416743446, 201.5247245437561, 210.6483524631152, 217.5584557123413, 224.1102997047655, 181.0067973489931, 165.2630013534415]","[5.728216435993582, 6.460388746151986, 7.176306852791613, 7.080448297894882, 6.95504119583482, 6.747361389144822, 6.500797565927615, 6.795108143971459, 7.25194852374471, 7.229364506605338, 6.033559911633104, 5.331064559788437]","[147658.8631631369, 146597.5494497779, 176642.8791800763, 166618.6844338053, 164179.3965041148, 149698.0753197771, 147788.9489830848, 153275.489521949, 163123.3787453894, 173592.1578614804, 146783.3246359746, 137735.1670569447]",1789761.733662153,2.62
4015,35.87149811,-119.4649963,1,1.0,0.0,64.0,,5.956217039097151,"[79270.97349860409, 107999.194663641, 142045.4369295416, 151452.2844055319, 158794.7337962538, 151823.9460342597, 155231.3484233914, 159443.4538274248, 158024.6664411668, 152462.4451135893, 113120.7551611224, 107208.5629938486]","[99.81114965884706, 136.9380412210959, 183.9814026942949, 199.9256329197436, 210.3400411050873, 210.6591789758195, 217.4493200027425, 222.3132804599374, 216.2748621439312, 201.1569962020405, 143.661365817329, 132.8454996934024]","[3.219714505124099, 4.890644329324855, 5.93488395788048, 6.664187763991452, 6.785162616293138, 7.021972632527317, 7.014494193636856, 7.171396143868949, 7.209162071464373, 6.488935361356146, 4.788712193910968, 4.285338699787173]","[83428.56605319596, 113215.0121947738, 148759.8777925629, 158562.0489541048, 166405.9522536731, 159127.1499077922, 162717.2538286237, 166991.3847221184, 165308.2998651973, 159464.3170537903, 118505.4093688268, 112398.5741167544]",1636877.801288376,69.9677
4016,35.02330017,-118.1719971,1,1.0,1.0,823.0,,6.719529407470362,"[138618.73496977, 137401.6997796456, 175594.8727518275, 168015.1205513732, 167492.8189833202, 157139.4628029302, 157001.3031399865, 163084.6846878173, 168792.5687405555, 170602.0033009795, 150774.2580425727, 134085.4135788262]","[170.0264741348931, 171.457127552797, 224.6819817246295, 217.6886763018696, 220.4528973560783, 212.2908240653403, 217.5388090768383, 223.8883580602451, 225.0455315156194, 219.22805856866, 187.8038443621849, 163.0976544614718]","[5.484724972093325, 6.123468841171321, 7.247805862084822, 7.256289210062319, 7.111383785679944, 7.07636080217801, 7.017380937962526, 7.222205098717583, 7.501517717187312, 7.071872857053547, 6.260128145406165, 5.261214660047476]","[145460.6868371416, 144822.4698695544, 184218.8072964932, 175815.0608227324, 175420.2484322158, 164632.486978581, 164549.1298404263, 170764.044101821, 176622.2947685914, 178585.0334527085, 157844.4649419384, 140384.1568744605]",1888602.941329606,41.839400000000005
4017,35.63190079,-119.5770035,1,1.0,1.0,75.0,,6.09701091491258,"[91722.74891932319, 111472.3315905718, 149791.5600549057, 153965.5631944872, 159944.9835855564, 152875.6086982262, 153364.9081161984, 163537.0793345304, 159699.1898976183, 153415.6736880654, 116186.0255311186, 113309.0574557431]","[114.209572969736, 140.4950663078813, 194.5465388826432, 202.9386692412134, 212.1062372714361, 210.5389984121844, 214.2185191089266, 227.7290735873338, 219.0465701156959, 202.8359136628797, 147.8785805003861, 140.4778501928126]","[3.684179773217291, 5.017680939567191, 6.275694802665909, 6.764622308040448, 6.842136686175359, 7.017966613739478, 6.910274809965373, 7.346099147978509, 7.301552337189863, 6.543093989125152, 4.929286016679535, 4.531543554606857]","[96349.39967817142, 116756.8898174214, 156795.0441766379, 161161.5563355318, 167596.7289804599, 160213.3369341613, 160781.6806471122, 171230.5468140458, 167045.1461046338, 160451.9679853087, 121683.3759637675, 118734.2601715614]",1679284.730066345,72.89489999999999
4018,34.64899826,-118.0849991,1,1.0,0.0,752.0,,6.676521872008667,"[142624.7257808087, 142725.8740506242, 166261.6597947302, 163008.7223857812, 164033.7820205755, 152355.9922125085, 153714.1847420929, 159253.9568991281, 163697.142337326, 167364.2700631827, 144440.2964805937, 135335.5819291644]","[176.4497516880398, 180.0163729166899, 215.4411124351667, 214.4778303594813, 217.928482171694, 208.225070907116, 213.7925262773761, 219.5832793888713, 221.9456119183728, 220.6200356895087, 182.6914334667408, 165.6291624196549]","[5.691927473807736, 6.429156175596069, 6.949713304360217, 7.149261011982708, 7.029951037796582, 6.940835696903866, 6.896533105721811, 7.083331593189397, 7.39818706394576, 7.116775344822862, 6.08971444889136, 5.342876207085641]","[149314.6226570442, 149840.9806784366, 174111.5151649073, 170676.4977813382, 171828.6099017824, 159678.7411570965, 161137.1273845608, 166794.1432878078, 171187.4656738045, 174917.0624898432, 151144.1528199163, 141710.5910976136]",1854816.188696516,11.1548
4019,34.82410049,-118.4410019,1,1.0,0.0,802.0,,6.634424591011089,"[134746.2722696619, 136932.644283102, 167724.6874346567, 160502.3070134342, 162962.6984612825, 154792.2515049941, 156394.9874059122, 162102.0974686813, 162623.769647117, 167888.8152147761, 145401.2135422722, 139300.4409315641]","[164.8950707938462, 170.6259260039631, 215.9411828231852, 208.6372395303349, 217.4875514353632, 210.7284179290718, 217.3319228704209, 226.0598199028474, 220.8714659342216, 216.8258282383609, 183.5144277066219, 169.3473604365024]","[5.319195832059555, 6.093783071570109, 6.965844607199522, 6.954574651011165, 7.015727465656878, 7.024280597635728, 7.010707189368415, 7.292252254930562, 7.362382197807388, 6.994381556076159, 6.11714759022073, 5.462818078596851]","[141169.4137630932, 143741.4268334676, 175917.1640795284, 168080.1001625881, 170724.7933065533, 162204.4980588644, 163920.527120776, 169751.1085143806, 170073.0530742838, 175688.8314573868, 152019.9384807439, 145852.3350371329]",1851372.185177453,41.3821
4020,34.84420013,-118.4459991,1,1.0,1.0,816.0,,6.663888832942696,"[132674.9611557183, 137116.9609701262, 165530.8344668151, 158942.3520236565, 164134.563786053, 154524.8472358447, 157365.8352119149, 164673.015372366, 166489.6137242544, 172873.8409685827, 146438.7893075961, 137511.9523382229]","[165.8500533249276, 170.9836657630839, 212.8863400942483, 206.2182935758623, 218.781393290602, 210.4643482732862, 219.1196724197271, 229.1656554939801, 223.278826301681, 224.5170875591747, 185.0917708253336, 166.7880858256217]","[5.350001720158954, 6.106559491538712, 6.867301293362849, 6.873943119195411, 7.05746429969684, 7.015478275776206, 7.068376529668617, 7.392440499805811, 7.442627543389367, 7.242486695457247, 6.169725694177787, 5.38026083308457]","[138872.3193368888, 143729.5543994948, 173749.1121089162, 166439.9336669575, 171938.4916884931, 161927.2705156181, 164930.1524123146, 172418.1194710523, 174150.7539930535, 180707.9034897953, 153090.1796089318, 144025.1466044978]",1858277.566561152,43.3093
4021,35.32109833,-118.8119965,1,1.0,1.0,233.0,,6.046113868334969,"[102912.1684208466, 117432.4723024929, 147881.8112193582, 146336.9225898821, 151515.5331817264, 149581.6927119853, 153225.5194616953, 162471.7142242338, 158836.9239248405, 151600.9894154969, 122693.9171724203, 104583.9657702533]","[129.2909884073864, 148.1787245630573, 190.4088859486925, 193.2994512411401, 202.4072032403588, 205.149543649969, 211.740985964285, 224.7449079032093, 215.222621595903, 199.8323313020506, 157.1975640428702, 130.1092198932192]","[4.170677045399561, 5.292097305823474, 6.142222127377178, 6.443315041371338, 6.529264620656736, 6.838318121665635, 6.830354385944679, 7.249835738813202, 7.174087386530101, 6.446204235550021, 5.239918801429007, 4.197071609458685]","[108049.8422844558, 122969.3374099741, 154815.2504960957, 153318.5805587102, 158851.2195760086, 156802.5259148887, 160633.6302361338, 170136.6516866664, 166158.9433016595, 158568.9858606233, 128438.7224006893, 109685.2324717317]",1669073.630395235,22.8838
4022,35.32820129,-118.8209991,1,1.0,1.0,225.0,,6.046113868334969,"[102912.1684208466, 117432.4723024929, 147881.8112193582, 146336.9225898821, 151515.5331817264, 149581.6927119853, 153225.5194616953, 162471.7142242338, 158836.9239248405, 151600.9894154969, 122693.9171724203, 104583.9657702533]","[129.2909884073864, 148.1787245630573, 190.4088859486925, 193.2994512411401, 202.4072032403588, 205.149543649969, 211.740985964285, 224.7449079032093, 215.222621595903, 199.8323313020506, 157.1975640428702, 130.1092198932192]","[4.170677045399561, 5.292097305823474, 6.142222127377178, 6.443315041371338, 6.529264620656736, 6.838318121665635, 6.830354385944679, 7.249835738813202, 7.174087386530101, 6.446204235550021, 5.239918801429007, 4.197071609458685]","[108049.8422844558, 122969.3374099741, 154815.2504960957, 153318.5805587102, 158851.2195760086, 156802.5259148887, 160633.6302361338, 170136.6516866664, 166158.9433016595, 158568.9858606233, 128438.7224006893, 109685.2324717317]",1669073.630395235,22.0083
4023,34.40610123,-116.8619995,1,1.0,2.0,1011.0,,6.543539078723896,"[133353.9762476457, 141552.8432343172, 170409.4466634121, 166985.2657690839, 163651.4236788219, 153987.2197368722, 144099.4780338611, 149871.7311940291, 156810.8327920783, 170319.4813834594, 142028.1618100121, 127391.140707313]","[164.7554652501115, 176.7033699548919, 219.0322312711635, 218.6631211660886, 217.6583651199239, 211.2265824424092, 200.7208524988468, 208.0343145817892, 210.7593956678091, 223.7223900426364, 179.7972234245146, 156.8425111846722]","[5.314692427422951, 6.310834641246138, 7.065555847456888, 7.288770705536288, 7.021237584513673, 7.040886081413638, 6.47486620964022, 6.710784341348038, 7.025313188926972, 7.21685129169795, 5.993240780817152, 5.059435844666845]","[140013.402958028, 149168.3919319182, 178872.7082312175, 174715.3074205036, 171402.4872598269, 161369.8929120525, 151169.8034802706, 157071.802109536, 164157.9215811804, 178053.7526668645, 148688.0994111639, 133425.639892637]",1820461.001250904,54.2715
4024,35.4239006,-119.6289978,1,1.0,1.0,114.0,,6.131429146151233,"[92926.70527389985, 111976.4865118588, 152043.6868679739, 151874.103769427, 154946.436662488, 152256.0336688762, 152510.3183313814, 161485.1441812212, 164724.0233639925, 151430.7178886427, 123238.1801903758, 113548.7670932341]","[115.7772653855003, 141.3802745765722, 197.4133818131152, 200.9627136071997, 208.8344267212227, 209.9151977879338, 214.2167491164529, 225.6499584028178, 224.8715415060894, 199.8729867965017, 157.3719923202732, 143.0398862654207]","[3.73475049630646, 5.049295520591863, 6.368173606874684, 6.69875712023999, 6.736594410362024, 6.997173259597792, 6.910217713433963, 7.279030916219929, 7.495718050202981, 6.447515703112959, 5.245733077342439, 4.614189879529699]","[97591.50132351859, 117292.7437753494, 159126.5589822938, 158990.9568199448, 162413.9368605281, 159575.1105697248, 159896.2648821637, 169100.6949653981, 172252.3277303946, 158402.7593554043, 128990.0195253508, 118977.5592806652]",1682960.603803375,68.60510000000001
4025,34.68579864,-117.3450012,1,1.0,0.0,763.0,,6.610450017603875,"[147857.1149359954, 136313.1971598684, 167012.4787825024, 160884.0716993176, 164241.4787204608, 151910.5054463543, 149820.4826584391, 163804.8141758698, 157812.9643182629, 166927.627772488, 136621.8130192849, 129671.9396161542]","[182.4167447511401, 170.7325131171241, 216.5533051715112, 212.3318896068922, 220.0390720909582, 209.3263636815336, 208.4677451096076, 227.5295251734326, 218.5390621253827, 216.205528929192, 173.5602907417522, 157.9673432490477]","[5.88441112100452, 6.097589754183004, 6.985590489403586, 7.077729653563073, 7.098034583579297, 6.977545456051121, 6.724765971277663, 7.339662102368795, 7.284635404179423, 6.974371900941679, 5.785343024725075, 5.09572074996928]","[155189.4194822279, 143184.7911282892, 174978.3540716557, 168464.8701859338, 172027.8280928105, 159216.8891375964, 157099.6313569117, 171517.8107828617, 165070.2200628079, 174591.8651388844, 142979.9165804736, 135683.3971504619]",1832878.488304992,24.375700000000002
4026,34.72060013,-118.302002,1,1.0,1.0,749.0,,6.628854019013761,"[128813.9855545966, 138486.8570906562, 168227.0089785086, 161054.1510162534, 165550.2267954262, 154914.9953997716, 155887.5548485124, 162903.7087644988, 166908.3207193447, 169339.6994686041, 147663.8947198759, 125020.7819695141]","[161.0855162479144, 172.5971680223599, 213.7933365587391, 210.2899806162858, 219.6573366502208, 212.165864485956, 216.2744365228458, 225.5227920494838, 225.0595159846402, 221.8512658199949, 187.8840873338645, 153.4131927834413]","[5.196306975739174, 6.164184572227138, 6.896559243830295, 7.009666020542861, 7.085720537103898, 7.0721954828652, 6.976594726543414, 7.274928775789799, 7.501983866154672, 7.156492445806289, 6.262802911128817, 4.94881267043359]","[134839.424767172, 145231.9793876494, 176533.8762868668, 168516.2083539584, 173406.8175293917, 162330.2406042679, 163395.9391227141, 170583.964995084, 174554.5095369753, 176998.2528886989, 154419.0668706155, 130996.3224333215]",1844771.185325563,15.9512
4027,33.21060181,-117.1780014,1,1.0,1.0,327.0,,5.972263453049056,"[136262.5005532228, 122680.6453780504, 147162.56551414, 139548.8537019733, 137415.1436752595, 134137.8471719132, 148918.585918263, 159031.3814126648, 146630.2544282075, 146141.1073547379, 130029.4040651703, 126916.2606682163]","[170.8635439150281, 155.2184090060011, 189.1945098291023, 180.45659163364, 180.8108661860238, 179.6644645294407, 201.1112375325371, 213.0335065766535, 194.8817866559349, 193.0793962767814, 165.8544979189776, 156.8540726274568]","[5.511727223065423, 5.543514607357183, 6.10304870416459, 6.015219721121333, 5.832608586645931, 5.988815484314691, 6.487459275243133, 6.872048599246886, 6.496059555197831, 6.228367621831659, 5.528483263965921, 5.059808794434092]","[142559.5337421071, 128368.3038882017, 154189.3096089975, 146222.3248404478, 144173.6476067156, 140791.340413005, 156164.2424317738, 166554.0369167232, 153465.4971543217, 152905.226280143, 136085.584364862, 132844.1527879981]",1674874.549841819,11.3704
4028,36.94129944,-119.9629974,1,1.0,0.0,90.0,,5.977336412914013,"[86075.70121199271, 111460.8162002784, 151448.837974786, 146449.1783767404, 155090.7383339045, 151592.4390794053, 159273.4689296595, 163590.2611618584, 160333.7820774939, 149681.1336348409, 123715.420187142, 94375.56244617754]","[106.8846402447162, 140.1519072792612, 193.5380827455319, 191.8278307434367, 207.1009884936538, 208.8933675147517, 220.5370129221978, 226.6575630784759, 217.2034599669493, 196.7403666049252, 156.5417128810146, 116.6603916456392]","[3.447891620797296, 5.005425259973615, 6.243163959533288, 6.394261024781223, 6.680677048182381, 6.963112250491724, 7.114097191038637, 7.31153429285406, 7.240115332231642, 6.346463438868557, 5.21805709603382, 3.763238440181908]","[90494.86585010552, 116770.9511299094, 158690.4010770832, 153469.491417621, 162564.7302386428, 158886.3795487336, 166907.8643264363, 171290.2966902928, 167703.0504512987, 156564.5831758867, 129480.9717218622, 99078.53257038644]",1653087.339614283,13.938600000000001
4029,36.71630096,-120.4140015,1,1.0,0.0,62.0,,6.017061753225291,"[96557.9529722753, 111003.2580207631, 150024.0466168483, 150660.9437775653, 153620.600430427, 157699.690273131, 156222.1998400534, 159618.1668469018, 159994.237390637, 151823.0410042553, 112414.6770599065, 102736.6376136179]","[119.497244652397, 140.3260507152484, 192.3136452683962, 196.3155864687723, 206.4585871859087, 213.6281839627741, 218.6595101584108, 223.2894157539914, 218.0507834899449, 199.5104571863918, 143.6303310608673, 125.9114127920881]","[3.854749827496676, 5.01164466840173, 6.203665976399876, 6.54385288229241, 6.659954425351892, 7.120939465425804, 7.053532585755186, 7.202884379161013, 7.268359449664831, 6.435821199561027, 4.787677702028909, 4.061658477164134]","[101347.6617771147, 116295.5500124607, 157280.3300389704, 157807.9591757525, 161036.9171303467, 165218.7435284412, 163744.5048326444, 167172.6203315795, 167351.0323640069, 158849.1819882096, 117756.4643816211, 107760.2133885481]",1662375.451846379,59.6171
4030,35.66820145,-119.8759995,1,1.0,0.0,172.0,,6.120461539749176,"[83089.24418937514, 118467.9881017558, 144126.5056809697, 155638.8611559427, 159629.1832697664, 153207.4740939093, 156958.646968693, 160725.1203995493, 163110.3483153787, 156698.9876871886, 121510.792720821, 109328.3464551253]","[104.7851814252496, 148.907665430809, 188.3729036014903, 204.9378004052599, 214.2598972550971, 210.7544718115644, 219.8226317910627, 224.8330858089574, 222.2682036264281, 205.393099900966, 153.5356536939705, 136.6035009932017]","[3.380167142749987, 5.318130908243178, 6.076545277467429, 6.831260013508665, 6.911609588874099, 7.02514906038548, 7.091052638421377, 7.252680187385722, 7.408940120880938, 6.625583867773095, 5.117855123132349, 4.406564548167797]","[87407.8610040514, 124023.1741090424, 150923.6837956207, 162900.9376226592, 167270.8976756126, 160561.5027930649, 164508.0058375195, 168320.0023884695, 170581.6157009765, 163865.2519127052, 127198.13698813, 114595.1228187737]",1682491.499038473,97.2469
4031,33.68840027,-115.1999969,1,1.0,1.0,155.0,,6.735459113533413,"[138765.8595239354, 147187.2012213749, 171391.7982880445, 165998.4891309297, 162516.9841177448, 150837.6824634353, 145688.5062905663, 152457.4138193409, 150755.2109296434, 168077.6385703856, 148735.4587384388, 140937.5646899791]","[173.2352711360251, 186.171374133462, 224.0858564190868, 219.6758356226512, 221.6460336482484, 209.7683587656896, 206.842005093292, 214.955100927576, 209.9517404016065, 225.462144224565, 191.1959351311995, 174.9678061241181]","[5.588234552775004, 6.648977647623643, 7.228576013518928, 7.322527854088373, 7.149872053169302, 6.992278625522987, 6.672322744944903, 6.934035513792773, 6.998391346720215, 7.272972394340805, 6.373197837706649, 5.644122778197359]","[145215.462565325, 153894.3547347487, 179408.627660256, 173667.2857271367, 170178.4934850512, 158104.6552871845, 152804.7620759451, 159714.9422852268, 157761.8621510804, 175666.236095531, 155474.3939368785, 147284.3636569254]",1843349.807783825,100.13839999999999
4032,34.72570038,-118.3219986,1,1.0,1.0,760.0,,6.593284055728247,"[128311.4529101216, 126798.6529327744, 173443.0919006103, 160842.5815780149, 162978.4131107839, 154539.3349592328, 156028.2425589515, 163395.4864433923, 167383.799002379, 166740.0623372019, 143787.4867004995, 132626.7916008185]","[158.047017500564, 158.2560074886729, 223.1877554932873, 209.851420605887, 217.8206688094477, 211.3694449696867, 216.2080845241929, 225.9270183753376, 225.5243153919234, 218.3145236569927, 181.3489596339107, 162.2873134586003]","[5.098290887114966, 5.652000267452605, 7.199605015912492, 6.995047353529568, 7.026473187401539, 7.045648165656222, 6.974454339490093, 7.287968334688311, 7.517477179730781, 7.04240398893525, 6.044965321130356, 5.235074627696783]","[134598.2731592314, 133093.5704363877, 181760.6488873266, 168300.0353130276, 170744.3781883418, 161942.2904551836, 163543.1388317939, 171089.7680478522, 175051.5265128928, 174305.6101208703, 150373.4229049563, 138902.1963564829]",1836875.396034778,19.1372
4033,33.74020004,-115.3519974,1,1.0,1.0,185.0,,6.575341833281601,"[137900.7500165698, 140916.4106369032, 166203.7832389877, 161406.0907135727, 159503.4743623051, 150028.0718170234, 140740.2761300631, 150035.7686883, 152337.3257190189, 161500.0000770317, 146380.4197156077, 131161.215663333]","[172.318718151085, 178.8095902960803, 217.6601684718552, 214.5238978898043, 217.8186257879289, 209.0052777666909, 200.1815138668984, 212.5789962624091, 211.9914503465157, 216.0997352250087, 187.2798978926589, 161.1744355050985]","[5.558668327454353, 6.386056796288583, 7.021295757156619, 7.150796596326812, 7.026407283481579, 6.966842592223031, 6.457468189254786, 6.857386976206746, 7.06638167821719, 6.970959200806732, 6.24266326308863, 5.199175338874145]","[144372.8217586581, 147354.2926370499, 173999.6084105496, 168902.1738266179, 167052.8388760285, 157265.3030539365, 147669.5333489594, 157204.4049625353, 159410.2232421571, 168827.4152060772, 153028.2208104472, 137145.1145606319]",1798113.586778713,88.22489999999999
4034,33.75310135,-115.3460007,1,1.0,1.0,174.0,,6.658179804467252,"[140928.3361132818, 143764.3556195762, 170121.0924618734, 162058.2500216017, 159426.5115817808, 145615.7829214396, 145338.9210325285, 152034.6268450509, 158542.6392253372, 164033.1840429822, 141193.0130672898, 137320.5517177616]","[176.8286901551491, 182.6675078910632, 222.3484360462025, 215.9788255423324, 218.2188900553499, 204.6675675353904, 204.4240436878722, 215.1958297603901, 219.3876559071377, 219.0671403340568, 182.209274982551, 168.8693958627949]","[5.70415129532739, 6.523839567537971, 7.17253019503879, 7.199294184744413, 7.039319034043545, 6.822252251179679, 6.594323989931361, 6.941800960012585, 7.312921863571258, 7.066681946259896, 6.073642499418366, 5.447399866541772]","[147406.9542465202, 150279.8237370524, 178073.7607352306, 169580.924886639, 166979.29442186, 152690.9257842473, 152452.97496687, 159285.872263749, 165910.4061736574, 171451.2447931787, 147632.4950525283, 143530.0238302462]",1820377.264650505,88.6986
4035,34.16889954,-119.0540009,1,1.0,0.0,13.0,,5.949005917922915,"[125991.5784856885, 126868.1340324873, 146012.4931605995, 150071.1637816069, 143479.4390773654, 128856.2947412758, 141000.9418269839, 152932.7361519467, 147153.324900515, 145707.102381634, 134080.2207358512, 120970.365132707]","[159.1672292071867, 160.6570499544787, 188.3935519580021, 196.4118636746799, 189.0089852397203, 172.7541487671999, 189.9792486691459, 205.8413175265184, 196.7626919592471, 190.4838172564834, 171.7415765305801, 150.0264560074261]","[5.134426748618925, 5.737751784088523, 6.077211353483939, 6.54706212248933, 6.097064039990976, 5.758471625573331, 6.128362860295028, 6.640042500855432, 6.558756398641569, 6.144639266338173, 5.724719217686005, 4.839563097013746]","[131880.2660337445, 132783.9194238421, 152896.4315852459, 157174.1398583881, 150516.4174181988, 135315.766632793, 147959.9745922927, 160212.8153104569, 154037.0420896467, 152454.2565790231, 140257.8590505686, 126683.5393502373]",1663123.794408658,15.0945
4036,34.6257019,-117.3690033,1,1.0,2.0,851.0,,6.68832788731267,"[149058.08650833, 137889.6943233197, 167743.8645028659, 160415.8099559145, 162681.8689934768, 153302.6950070364, 152569.5621696337, 165074.5592379936, 163408.2613696317, 169027.2760999355, 142512.2196155395, 133875.4335575141]","[184.2510760618278, 172.7680728541241, 216.3827278412177, 210.7420841812261, 218.5671399892344, 211.2388449790164, 214.7423058317604, 229.0743666050394, 221.0359016275027, 218.8880607746161, 180.8503753110749, 163.543912871723]","[5.94358309876864, 6.170288316218718, 6.980087994877992, 7.024736139374204, 7.050552902878531, 7.041294832633882, 6.927171155863238, 7.389495696936756, 7.367863387583423, 7.060905186277938, 6.028345843702498, 5.275610092636225]","[156454.5626014381, 144866.1716155051, 176078.3168220665, 167923.3410729737, 170412.4663360219, 160660.2217099167, 159953.5759156432, 172834.3254657793, 170894.1154478119, 176796.9935331068, 149120.0580454317, 140209.4009637728]",1857559.331341188,21.8989
4037,38.0970993,-122.1409988,1,1.0,2.0,45.0,,5.733183418694447,"[95915.92610685066, 117337.0760162804, 130799.3563841195, 145034.4211797065, 152148.5830167284, 153536.6094723079, 163737.0336087242, 164225.8480442826, 157609.8786760987, 148721.781212296, 104994.8370630115, 91250.73204824107]","[116.2365123722461, 146.3397634919056, 166.5167401939477, 185.8742140633468, 198.5278875294251, 200.1442323533623, 216.4606290655373, 218.377254264152, 209.891643233723, 191.493593712716, 130.7483235892194, 112.2322304026316]","[3.749564915233746, 5.226420124710914, 5.371507748191862, 6.195807135444894, 6.404125404175003, 6.671474411778743, 6.982600937597976, 7.04442755690813, 6.996388107790766, 6.177212700410194, 4.35827745297398, 3.620394529117149]","[100602.5107208269, 122868.122889089, 137137.2265745547, 152014.4565557529, 159500.7927069729, 160902.7291790129, 171535.4010296963, 171943.3636357747, 164879.0826425176, 155670.9383251616, 110067.619961345, 95854.31679413012]",1625312.082828649,10.1053
