,Longitude,Latitude,panels,panel.area,landscape.area,water,urban,power,Address
2336,-122.570384777534,38.0953516512431,4,0.0004702011204361,0.0004702011204361,0,1,,"1430 Johnson St, Novato, CA 94947, USA"
2337,-122.562492375698,38.0870928482617,3,0.0005773917356748,0.0005773917356748,0,1,,"1320 Lynwood Dr, Novato, CA 94947, USA"
2338,-122.569150396164,38.0752577757369,3,0.0007250352800423,0.0007250352800423,0,1,,"2 Kathy Ct, Novato, CA 94949, USA"
2339,-121.127485078585,38.8967109634364,6,0.000333088006936,0.000333088006936,0,0,,"1320 Desmond Ln, Newcastle, CA 95658, USA"
2340,-122.899701321769,45.1296224485551,3,0.0401281953886636,0.0401281953886636,0,0,2.68778850056469,"14433 Butteville Rd NE, Woodburn, OR 97071, USA"
2341,-122.870352498718,45.6087572675817,3,4.90750051997602e-05,4.90750051997602e-05,0,0,,"11435 NW Old Cornelius Pass Rd, Portland, OR 97231, USA"
2342,-122.829588275939,45.6078207544935,4,0.0001432604343894,0.0001432604343894,0,0,,"11276 NW Skyline Blvd, Portland, OR 97231, USA"
2343,-123.167143527313,45.6174009517517,2,6.76232127100229e-05,6.76232127100229e-05,0,0,,"47637 NW Cedar Canyon Rd, Banks, OR 97106, USA"
2344,-121.925528688329,37.7217786183557,3,0.0007192124254554,0.0007192124254554,0,1,,"8151 Village Pkwy, Dublin, CA 94568, USA"
2345,-122.943727964061,45.6465089000989,3,5.32884664377198e-05,5.32884664377198e-05,0,0,,"17420 NW Solberger Rd, North Plains, OR 97133, USA"
2346,-121.749244409596,38.5326386983636,3,0.0013877796929776,0.0013877796929776,0,0,,"G7M2+38 Davis, CA, USA"
2347,-122.868793093687,45.6448386651669,5,6.30114664509892e-05,6.30114664509892e-05,0,0,,"16515 NW Sheltered Nook Rd, Portland, OR 97231, USA"
2348,-123.471044086523,45.0677816098785,3,0.0407656564987898,0.0407656564987898,0,0,2.72371677745744,"9225 Steel Bridge Rd, Sheridan, OR 97378, USA"
2349,-122.144636495037,38.0770689497565,5,0.0056959793890118,0.0056959793890118,0,1,,"3VG4+R4 Benicia, CA, USA"
2350,-122.780897299995,46.9879496999971,3,4.66903395247646e-05,4.66903395247646e-05,0,1,,"7445 Cate Farm Dr SE, Olympia, WA 98513, USA"
2351,-122.199290780698,37.7562459645209,3,1.14258502162993e-05,1.14258502162993e-05,0,1,,"6755 Leona Creek Dr, Oakland, CA 94621, USA"
2352,-121.414629166248,39.1724102006473,4,9.0382722094655e-06,9.0382722094655e-06,0,0,,"5HCP+X4 Hammonton, CA, USA"
2353,-120.8593148,39.1084970499993,2,2.37072407789528e-05,2.37072407789528e-05,0,0,,"3266 Iowa Hill Rd, Colfax, CA 95713, USA"
2354,-122.27032256984,37.8473004482449,8,1.64436954600969e-05,1.64436954600969e-05,0,1,,"1817 62nd St, Berkeley, CA 94703, USA"
2355,-122.072271875068,37.0331977262661,2,5.57137521803379e-05,5.57137521803379e-05,0,0,,"795 Redwood Rd, Felton, CA 95018, USA"
2356,-120.489196114478,35.0503864411664,4,0.0141691374248266,0.0141691374248266,0,0,1.11812133219622,"3G26+58 Nipomo, CA, USA"
2357,-121.42892298395,36.8624723130332,2,0.061835070751667,0.061835070751667,0,1,,"VH6C+XC Hollister, CA, USA"
2358,-122.804521998788,48.5063641227646,4,0.0052533268709809,0.0052533268709809,0,0,,"641 Decatur Head Dr, Anacortes, WA 98221, USA"
2359,-122.819874177781,38.3954702032956,3,0.0003186353171363,0.0003186353171363,0,1,,"710 Petaluma Ave, Sebastopol, CA 95472, USA"
2360,-123.060692734158,44.1127585108622,3,0.0003474254746586,0.0003474254746586,0,0,,"3850 County Farm Rd, Eugene, OR 97408, USA"
2361,-121.217250499922,38.7878682499548,4,0.0001459521091908,0.0001459521091908,0,1,,"4680 Rocklin Rd, Rocklin, CA 95677, USA"
2362,-120.501669008637,35.1371400543832,2,0.0025884732478102,0.0025884732478102,0,0,,"4261 Huasna Rd, Arroyo Grande, CA 93420, USA"
2363,-121.095305349998,35.6406024999993,2,3.13481507226825e-05,3.13481507226825e-05,0,0,,"JWR3+6V Cambria, CA, USA"
2364,-121.078748149974,35.6457394499943,4,8.31579511091113e-05,8.31579511091113e-05,0,0,,"JWWC+7G Cambria, CA, USA"
2365,-121.096559499987,35.6338748499964,2,5.23928907476366e-05,5.23928907476366e-05,0,0,,"JWM3+G9 Cambria, CA, USA"
2366,-122.128189838669,38.2197528867824,2,0.0003774101568982,0.0003774101568982,0,1,,"315 Pittman Rd, Fairfield, CA 94534, USA"
2367,-122.224673936782,40.1167107851588,4,0.0060966947681605,0.0060966947681605,0,0,,"21875 Hatfield Rd, Red Bluff, CA 96080, USA"
2368,-121.38272942389,38.7936336723569,9,0.0211224161359761,0.0211224161359761,0,0,1.56524074653169,"5220 Phillip Rd, Roseville, CA 95747, USA"
2369,-121.752787091931,37.6747416830856,5,0.0175482905086563,0.0175482905086563,0,1,,"3663 Pacific Ave, Livermore, CA 94550, USA"
2370,-122.716919560715,38.4427689327595,2,0.0005049708840847,0.0005049708840847,0,1,,"516 B St, Santa Rosa, CA 95401, USA"
2371,-120.523471226684,37.3175239917885,4,3.00526963004377e-05,3.00526963004377e-05,0,1,,"2022 Drake Ave, Merced, CA 95348, USA"
2372,-122.365383414918,40.6041856692961,3,2.7559471020475e-05,2.7559471020475e-05,0,1,,"466 Rosewood Dr, Redding, CA 96003, USA"
2373,-121.946561875388,37.4833828521132,2,0.0084115928688049,0.0084115928688049,0,1,,"46525 Fremont Blvd, Fremont, CA 94539, USA"
2374,-121.86950788889,37.2705270631068,3,0.0006728525889068,0.0006728525889068,0,1,,"3925 Pearl Ave, San Jose, CA 95136, USA"
2375,-121.583727221078,38.3429254260318,3,3.52365273591131e-05,3.52365273591131e-05,0,0,,"50076 Courtland Rd, Clarksburg, CA 95612, USA"
2376,-121.549802487196,38.3355474038966,3,3.14074879158288e-05,3.14074879158288e-05,0,0,,"11469 CA-160, Courtland, CA 95615, USA"
2377,-121.880511949972,37.397946599949,3,0.0002545258018225,0.0002545258018225,0,1,,"1785 Olivetree Dr, San Jose, CA 95131, USA"
2378,-121.089015139155,37.7047938414753,3,0.0031108326496169,0.0031108326496169,0,1,,"5112 Westwood Dr, Salida, CA 95368, USA"
2379,-121.559678595345,38.4576000187942,3,9.6038888878189e-05,9.6038888878189e-05,0,0,,"FC5R+24 Sacramento, CA, USA"
2380,-121.547654650142,38.5522514403983,3,0.0010177590211351,0.0010177590211351,0,1,,"2747 Linden Rd, West Sacramento, CA 95691, USA"
2381,-121.525442688303,38.552774610161,4,0.0006821197094917,0.0006821197094917,0,1,,"1921 Columbus Rd, West Sacramento, CA 95691, USA"
2382,-122.152606644586,37.617987834001,3,0.0002477116523087,0.0002477116523087,0,0,,"5500 W Jackson St, Hayward, CA 94545, USA"
2383,-121.89392298644,37.2629016649538,3,0.0005939241624921,0.0005939241624921,0,1,,"1524 Jacob Ave, San Jose, CA 95118, USA"
2384,-121.887289407435,37.2792326178432,2,0.0006673603216558,0.0006673603216558,0,1,,"1280 Koch Ln, San Jose, CA 95125, USA"
2385,-121.544074002567,37.0571021700675,3,6.05816614851356e-05,6.05816614851356e-05,0,0,,"10115 Duke Dr, Gilroy, CA 95020, USA"
2386,-121.883048150002,37.2693317999754,2,0.0003946198257654,0.0003946198257654,0,1,,"1290 Kimberly Dr, San Jose, CA 95118, USA"
2387,-122.395609617244,40.6207194261074,3,3.98611497804523e-05,3.98611497804523e-05,0,1,,"892 August Way, Redding, CA 96003, USA"
2388,-122.30772471213,39.9442617104848,4,5.58839872814715e-05,5.58839872814715e-05,0,0,,"5025 Henelyville Rd, Corning, CA 96021, USA"
2389,-121.966911696745,37.0754895705926,4,0.0001118865583539,0.0001118865583539,0,0,,"1821 Jarvis Rd, Santa Cruz, CA 95065, USA"
2390,-121.870151329726,37.4267766530921,3,0.0001787694686502,0.0001787694686502,0,1,,"1826 Everglades Dr, Milpitas, CA 95035, USA"
2391,-120.911804418985,35.5889193874825,3,1.17603835463524e-05,1.17603835463524e-05,0,0,,"3025 Cypress Mountain Dr, Paso Robles, CA 93446, USA"
2392,-121.095951719666,39.0432744556495,2,0.0005235952920317,0.0005235952920317,0,0,,"10050 Wolf Rd, Grass Valley, CA 95949, USA"
2393,-122.573057962341,38.0066550256355,9,0.0006364437682367,0.0006364437682367,0,1,,"323 Fawn Dr, San Anselmo, CA 94960, USA"
2394,-121.683947296365,36.6622194940261,469,0.0923095194696784,0.0923095194696784,0,0,5.42268384378752,"156 Hitchcock Rd, Salinas, CA 93908, USA"
2395,-120.059413297326,35.3716160487793,240,22.289277096755,22.289277096755,0,0,551.823434149608,"9WCR+J6 Simmler, CA, USA"
2396,-122.319644414432,40.6320108028136,702,0.0267650329111367,0.0267650329111367,0,0,1.91078595255974,"JMJJ+R4 Columbia, Redding, CA, USA"
2397,-121.785740736216,42.2601717951926,21,0.0228994770534337,0.0228994770534337,0,0,1.67547604317867,"7667+3P Klamath Falls, OR, USA"
2398,-121.71740398534,37.6920643934879,18,0.0403205639627576,0.0403205639627576,0,1,,"M7RM+R2 Livermore, CA, USA"
2399,-121.795003697992,37.7118853553561,9,0.0209785825328827,0.0209785825328827,0,0,1.5562559376137,"P663+QX Livermore, CA, USA"
2400,-121.338078658764,38.237835862239,6,0.0792731449604034,0.0792731449604034,0,0,4.76987359804935,"9690 Kost Rd, Galt, CA 95632, USA"
2401,-121.431239017975,38.3387171804044,3,0.0351798122897148,0.0351798122897148,0,0,2.40569310913604,"6116 Point Pleasant Rd, Elk Grove, CA 95757, USA"
2402,-121.412700533621,38.3477290608548,13,0.447624819334984,0.447624819334984,0,0,20.5068715871769,"8HXP+3W Elk Grove, CA, USA"
2403,-121.385056015975,38.3627148910151,2,0.451022488543145,0.451022488543145,0,0,20.6379360550199,"8670 Kammerer Rd, Elk Grove, CA 95757, USA"
2404,-121.41265356721,38.3648044327873,8,0.520330948496818,0.520330948496818,0,0,23.2793478249855,"10743 Bruceville Rd, Elk Grove, CA 95757, USA"
2405,-121.466179630112,38.4362212874055,2,0.0816225493140221,0.0816225493140221,0,1,,"CGPM+FG Elk Grove, CA, USA"
2406,-121.947563529848,37.8338010278755,11,0.0033308128897324,0.0033308128897324,0,1,,"2100 Mt Diablo Scenic Blvd, Danville, CA 94506, USA"
2407,-121.235631153773,44.1879434251862,15,0.159150459439039,0.159150459439039,0,0,8.5806613062186,"5QQ7+5P Redmond, OR, USA"
2408,-121.229621773325,44.1946258006251,8,0.057866885993002,0.057866885993002,0,0,3.65879851247866,"5QVC+V5 Redmond, OR, USA"
2409,-121.275154750254,44.7582364456587,5,0.0072835671526789,0.0072835671526789,0,0,,"QP5F+7W Warm Springs, OR, USA"
2410,-117.347833996416,35.0322820024508,13,4.14075171785235,4.14075171785235,0,0,133.631150129745,"2MJ2+WV Lockhart, CA, USA"
2411,-94.4025601860088,45.5876656217804,2,0.0163021297017233,0.0163021297017233,0,0,1.25834250508238,"HHQW+3X Collegeville, MN, USA"
2412,-117.136595049987,33.3995500999958,3,6.92780004255474e-05,6.92780004255474e-05,0,0,,"5882 Rainbow Heights Rd, Fallbrook, CA 92028, USA"
2413,-114.993532874946,35.7826129895735,3,1.73184735257626,1.73184735257626,0,0,64.1146460585925,"Q2M4+2H Boulder City, NV, USA"
2414,-114.976523162523,35.8016171924307,3,1.37403425747299,1.37403425747299,0,0,52.7563042938908,"R22F+J9 Boulder City, NV, USA"
2415,-118.419560622252,34.7835444975449,185,2.68675440444088,2.68675440444088,0,0,92.8197257363397,"QHMJ+C5 Lancaster, CA, USA"
2416,-115.0532805388,36.2586299455247,14,0.645960016754702,0.645960016754702,0,0,27.9321800391722,"7W5W+FM Nellis Air Force Base, NV, USA"
2417,-105.177599583496,39.7441525313299,9,0.0154714701997042,0.0154714701997042,0,1,,"PRVC+MX Applewood West, CO, USA"
2418,-107.259277979856,32.6284350357648,3,0.170050644055128,0.170050644055128,0,0,9.07319476053259,"JPHR+97 Hatch, NM, USA"
2419,-106.670631746468,31.8029577539934,3,0.808869742869377,0.808869742869377,0,0,33.7594790809668,"6500 Binational Ave, Santa Teresa, NM 88008, USA"
2420,-112.661371616264,33.0209776979091,3999,0.802673913524032,0.802673913524032,0,0,33.541478949914,"28CQ+9F Gila Bend, AZ, USA"
2421,-114.745714047454,33.5917976102673,4,0.814060492334612,0.814060492334612,0,0,33.9419130726202,"H7R3+PP Mesa Verde, CA, USA"
2422,-111.802335666447,32.9070267500625,4,0.128588026707292,0.128588026707292,0,0,7.16964559811929,"W54X+R3 Casa Grande, AZ, USA"
2423,-109.976974366296,37.6079110601151,4,0.0055020143957138,0.0055020143957138,0,0,,859GJ25F+56
2424,-119.744595363956,39.1685712593676,2,0.0405699386013364,0.0405699386013364,0,1,,"5794+C5 Carson City, NV, USA"
2425,-114.643135425167,32.729981112588,2,0.0080543906124383,0.0080543906124383,0,1,,"1500 W Wetlands Pk Blk Rd, Yuma, AZ 85364, USA"
2426,-108.848997169538,32.6519618298732,3,8.73603070341051e-06,8.73603070341051e-06,0,0,,"M522+QC Redrock, NM, USA"
2427,-109.920453099977,32.11238929998,2,0.0001761887564361,0.0001761887564361,0,0,,"5025 N Bowie Ave, Cochise, AZ 85606, USA"
2428,-109.130146799996,31.6893674999978,3,2.88583551708798e-05,2.88583551708798e-05,0,0,,"10488 Skeleton Canyon Rd, San Simon, AZ 85632, USA"
2429,-95.7675775354493,43.9812899895337,3,0.0785546055972576,0.0785546055972576,0,0,4.73342172833943,"X6JJ+GX Slayton, MN, USA"
2430,-116.870887009946,36.4581450636063,3,0.0223508891328573,0.0223508891328573,0,0,1.64159454967774,"F45H+7J Furnace Creek, CA, USA"
2431,-117.933866053834,33.8075885158701,7,0.0016193784974701,0.0016193784974701,0,1,,"1665 9th St, Anaheim, CA 92802, USA"
2432,-118.200413622586,34.0957223895132,3,0.0062270035375393,0.0062270035375393,0,1,,"421 Montecito Dr, Los Angeles, CA 90031, USA"
2433,-105.101135861891,38.3640242043247,4,0.0014932798851288,0.0014932798851288,0,0,,"9V7X+JG Florence, CO, USA"
2434,-106.022959923237,39.4931558534863,4,1.03823358844966e-05,1.03823358844966e-05,0,0,,"5814 Cr, Breckenridge, CO 80424, USA"
2435,-106.082774337865,39.5714566461948,3,6.77269378900528e-05,6.77269378900528e-05,0,0,,"0035 County Shops Rd, Frisco, CO 80443, USA"
2436,-106.095939651089,39.5956999273314,3,6.40195545181632e-05,6.40195545181632e-05,0,0,,"43 Giberson Rd, Silverthorne, CO 80498, USA"
2437,-106.881077204093,39.2066213903686,4,3.05060908459127e-05,3.05060908459127e-05,0,0,,"170 Clay Ln, Aspen, CO 81611, USA"
2438,-107.847238077356,37.9493900758196,2,1.5654696504469e-05,1.5654696504469e-05,0,0,,"66 Eider Creek Ln, Telluride, CO 81435, USA"
2439,-106.891388124503,39.220507779438,3,1.08191406298429e-05,1.08191406298429e-05,0,0,,"600 Owl Creek Ranch Rd, Aspen, CO 81611, USA"
2440,-112.979484014016,32.9203543057929,14,8.6522659025003,8.6522659025003,0,0,248.63090762498,"United States, Arizona, Gila Bend, サウス・ペインティド・ロック・ダム・ロード 57750"
2441,-105.010892433431,37.2110501022888,3,0.0012729223139733,0.0012729223139733,0,0,,"15741 County Rd 21.6, Weston, CO 81091, USA"
2442,-118.337254268209,34.9414697181916,8,0.118345629548533,0.118345629548533,0,0,6.68538554051684,"WMR7+H3 Rosamond, CA, USA"
2443,-118.332963841477,34.9314306717903,15,2.22082434000111,2.22082434000111,0,0,79.0592548890428,"WMJ8+HR Rosamond, CA, USA"
2444,-118.342500402493,34.9263306001487,7,0.340598889600441,0.340598889600441,0,0,16.2898618681871,"WMG4+GX Rosamond, CA, USA"
2445,-104.741776035275,39.9803022300642,5,0.0029389062421098,0.0029389062421098,0,1,,"X7J5+47 Brighton, CO, USA"
2446,-106.509610586145,34.9632518960377,5,0.0438360135021973,0.0438360135021973,0,0,2.8955562515734,"XF7R+85 Kirtland Air Force Base, Albuquerque, NM, USA"
2447,-104.791962429229,38.8260015905887,5,0.0036641510882964,0.0036641510882964,0,1,,"1840 Airport Rd, Colorado Springs, CO 80910, USA"
2448,-93.2591866867283,44.9344356749039,2,0.0002388305940702,0.0002388305940702,0,1,,"1024 E 38th St, Minneapolis, MN 55407, USA"
2449,-118.419093894554,34.1780852054913,6,0.0173746239823699,0.0173746239823699,0,1,,"5800 Fulton Ave, Valley Glen, CA 91401, USA"
2450,-110.948640225354,32.2713266516612,2,0.0005555783732663,0.0005555783732663,0,1,,"1550 E Prince Rd, Tucson, AZ 85719, USA"
2451,-114.903927464224,33.5651262746364,3,0.0337620886771083,0.0337620886771083,0,1,,"H38W+3C Blythe, CA, USA"
2452,-112.660057428454,33.0351638570387,8310,0.573825038023472,0.573825038023472,0,0,25.2800278721833,"28PQ+3X Gila Bend, AZ, USA"
2453,-110.992254601644,32.1727824202205,4,0.01069239657709,0.01069239657709,0,1,,"4328 S Valley Rd, Tucson, AZ 85714, USA"
2454,-93.137484224934,44.9409212079549,4,0.0003336757477372,0.0003336757477372,0,1,,"880 Summit Ave, St Paul, MN 55105, USA"
2455,-93.2626210003486,44.9777464589569,3,0.0007669204045534,0.0007669204045534,0,1,,"310 5th Ave S, Minneapolis, MN 55415, USA"
2456,-105.111401429453,39.7141286349441,15,0.0308601164965457,0.0308601164965457,0,1,,"PV7Q+MC Lakewood, CO, USA"
2457,-105.109948200014,39.9560840499921,3,6.04104565829039e-05,6.04104565829039e-05,0,0,,"10390 Northwest Pkwy, Broomfield, CO 80020, USA"
2458,-105.124838453816,39.9499316034572,3,7.36802743896842e-05,7.36802743896842e-05,0,0,,"9625 Northwest Pkwy, Broomfield, CO 80020, USA"
2459,-105.071315190278,39.9683223877017,3,3.664161529392e-05,3.664161529392e-05,0,0,,"12011 Northwest Pkwy, Broomfield, CO 80026, USA"
2460,-105.108884878071,39.7326716271413,3,0.0013545899758935,0.0013545899758935,0,1,,"Kipling St & W 10th Ave, Lakewood, CO 80215, USA"
2461,-112.833483709412,33.3557011065468,5,8.55549526335621,8.55549526335621,0,0,246.285975091296,"9548+7J Arlington, AZ, USA"
2462,-93.4123440883589,44.8798522096338,4,0.0003221811961531,0.0003221811961531,0,1,,"6831 Flying Cloud Dr, Eden Prairie, MN 55344, USA"
2463,-104.887249457248,39.6837951069877,3,7.66756047457457e-05,7.66756047457457e-05,0,1,,"1793 S Uinta Way, Denver, CO 80231, USA"
2464,-114.918261290438,33.5660438213414,3,0.308602695863582,0.308602695863582,0,1,,"H38J+CM Blythe, CA, USA"
2465,-111.481490765376,33.1590722180365,6,0.48936161387682,0.48936161387682,0,0,22.1063985197229,"5G59+59, Florence, AZ 85143, USA"
2466,-93.1499738999938,44.9761032999933,3,8.43841064972803e-05,8.43841064972803e-05,0,1,,"1151 Wynne Ave, St Paul, MN 55103, USA"
2467,-93.1860838545346,44.9481547761784,3,0.0004994690905858,0.0004994690905858,0,1,,"2030 Marshall Ave, St Paul, MN 55104, USA"
2468,-93.1155162240293,44.929293677422,4,0.0001137407692696,0.0001137407692696,0,1,,"335 Randolph Ave Suite 230, St Paul, MN 55102, USA"
2469,-93.086236929616,44.9563463216074,4,0.0001334765464179,0.0001334765464179,0,1,,"425 Grove St, St Paul, MN 55101, USA"
2470,-93.1674333019412,44.9182789490648,6,0.0001663581111543,0.0001663581111543,0,1,,"1581 Ford Pkwy, St Paul, MN 55116, USA"
2471,-93.2005456117423,44.9674542271019,2,7.70710035227239e-05,7.70710035227239e-05,0,1,,"890 Cromwell Ave #1515, St Paul, MN 55114, USA"
2472,-93.362009591882,44.9411319016766,3,0.0001857876872736,0.0001857876872736,0,1,,"6528 W Lake St, St Louis Park, MN 55426, USA"
2473,-93.2573127598595,44.9481200121012,3,0.0004419350871909,0.0004419350871909,0,1,,"3019 12th Ave S, Minneapolis, MN 55407, USA"
2474,-93.1821434999533,44.9399140499631,2,0.0001309636965617,0.0001309636965617,0,1,,"52 Prior Ave S, St Paul, MN 55105, USA"
2475,-93.205097580886,44.920814588032,4,0.0001666449866071,0.0001666449866071,0,1,,"4524 Edmund Blvd, Minneapolis, MN 55406, USA"
2476,-112.354825775888,33.5835333991089,2,0.0011381134666809,0.0011381134666809,0,0,,"10928 W Desert Cove Rd, Surprise, AZ 85379, USA"
2477,-105.180119901649,40.0480278539927,11,0.0226448946792697,0.0226448946792697,0,0,1.65976879286869,"3991 N 75th St, Boulder, CO 80301, USA"
2478,-115.390448799999,35.4517031499992,3,4.40551797877997e-05,4.40551797877997e-05,0,0,,"FJ25+MR Wheaton Springs, CA, USA"
2479,-93.0835927091206,44.7363512269279,3,5.33968777749687e-05,5.33968777749687e-05,0,0,,"1300 145th St E, Rosemount, MN 55068, USA"
2480,-93.113549499972,44.7474262999064,2,0.0005518962006419,0.0005518962006419,0,1,,"The Open Door, Garden to Table St. Joseph's Community Garden, 13900 Biscayne Ave West, Rosemount, MN 55068, USA"
2481,-104.767138399999,39.5656945999995,3,5.46371433878085e-06,5.46371433878085e-06,0,0,,"H68M+74 Aurora, CO, USA"
2482,-104.757616049999,39.5693011499995,2,5.34058561455458e-06,5.34058561455458e-06,0,0,,"H69R+PX Aurora, CO, USA"
2483,-115.358758320797,35.6232340127227,3,0.247851090419519,0.247851090419519,0,0,12.4625301792956,"JJFR+7F Primm, NV, USA"
2484,-93.1148905458296,44.9361548768128,2,7.87756062638946e-05,7.87756062638946e-05,0,1,,"555 7th St W # 303, St Paul, MN 55102, USA"
2485,-106.658323408639,35.1015632791121,3,3.72296089371666e-05,3.72296089371666e-05,0,1,,"1415 12th St NW, Albuquerque, NM 87104, USA"
2486,-94.5879184499941,38.9396526499956,3,3.90734390281141e-05,3.90734390281141e-05,0,1,,"303 E 103 Terrace, Kansas City, MO 64131, USA"
2487,-104.511409949992,33.3805879999955,2,0.000135166497823,0.000135166497823,0,0,,"705 E McGaffey St, Roswell, NM 88203, USA"
2488,-105.202274145154,39.7414542744935,4,5.30558526839595e-05,5.30558526839595e-05,0,1,,"3050 Illinois St, Golden, CO 80401, USA"
2489,-118.413397671861,34.3074608621848,2,0.0014547939633317,0.0014547939633317,0,1,,"12890 Harding St, Sylmar, CA 91342, USA"
2490,-116.489517291056,33.8069079572656,6,0.0325157367348671,0.0325157367348671,0,1,,"1200 S Gene Autry Trail, Palm Springs, CA 92264, USA"
2491,-109.921357572791,31.3394890059232,2,1.35200514569879e-05,1.35200514569879e-05,0,0,,"83QH+QF Naco, AZ, USA"
2492,-109.96129842641,31.3450155950592,3,1.49251584075391e-05,1.49251584075391e-05,0,0,,"82WQ+2F Naco, AZ, USA"
2493,-109.906717020846,31.3444076964612,3,2.31924388669431e-05,2.31924388669431e-05,0,0,,"83VV+Q8 Naco, AZ, USA"
2494,-97.8423737232333,30.4632664261967,3,0.0002509266058634,0.0002509266058634,0,1,,"2808 Primwood Path, Cedar Park, TX 78613, USA"
2495,-97.7267527750912,30.4137171278269,2,0.0001557065707421,0.0001557065707421,0,1,,"11958 Dorsett Rd, Austin, TX 78727, USA"
2496,-112.109767624285,33.843415498353,3,3.82981695628259e-05,3.82981695628259e-05,0,1,,"2337 W Shackleton Dr, Anthem, AZ 85086, USA"
2497,-112.160368364591,33.867284196744,3,4.74401673786342e-05,4.74401673786342e-05,0,0,,"42214 N 47th Ct, Phoenix, AZ 85086, USA"
2498,-112.466807591485,34.577668186685,7,5.23513994980603e-05,5.23513994980603e-05,0,1,,"372 Trailwood Dr, Prescott, AZ 86301, USA"
2499,-97.8485224099714,30.2957459837578,9,0.0005762851851172,0.0005762851851172,0,0,,"632 Canyon Rim Dr, Austin, TX 78746, USA"
2500,-97.6816503781903,30.4593112417777,5,0.0002330661502778,0.0002330661502778,0,1,,"3208 Texas Topaz Dr, Austin, TX 78728, USA"
2501,-116.729167299985,33.7557208999936,2,0.0004561870134216,0.0004561870134216,0,0,,"53459 Sherman Dr, Idyllwild-Pine Cove, CA 92549, USA"
2502,-97.7327854958689,30.2234149079714,5,0.0002493578895479,0.0002493578895479,0,1,,"2705 Ware Rd, Austin, TX 78741, USA"
2503,-114.874829538442,36.2373814805069,3,1.2370620164423,1.2370620164423,0,0,48.2892613313272,"4040 State Hwy 147, Las Vegas, NV 89156, USA"
2504,-115.389140613678,33.8185167504302,6,14.031455303684,14.031455303684,0,0,373.646008639512,"RJ96+C8 Desert Center, CA, USA"
2505,-106.529292763918,35.0482614437711,8,0.0510137875960087,0.0510137875960087,0,0,3.29016057488987,"1660 Eubank Blvd SE, Albuquerque, NM 87123, USA"
2506,-118.51619388907,34.4392441307556,60,0.0097464771381914,0.0097464771381914,0,1,,"27405 Bouquet Canyon Rd, Santa Clarita, CA 91350, USA"
2507,-111.900184036696,34.833326473771,3,0.0146330368368626,0.0146330368368626,0,0,1.14888511356173,"7420 AZ-89A, Sedona, AZ 86336, USA"
2508,-117.182286059328,33.5216538414726,5,0.0224381316658556,0.0224381316658556,0,0,1.64699143978814,"GRC9+M3 Murrieta, CA, USA"
2509,-104.235102629731,32.3451119350838,7,0.345201100792885,0.345201100792885,0,0,16.4751119041444,"800 W Derrick Rd, Carlsbad, NM 88220, USA"
2510,-105.895477297311,37.4808829484616,2,0.0222968344793916,0.0222968344793916,0,1,,"2910 Clark St, Alamosa, CO 81101, USA"
2511,-105.137185749929,40.5959409499525,4,0.0004718009998878,0.0004718009998878,0,1,,"3400 W Vine Dr, Fort Collins, CO 80521, USA"
2512,-116.159634157783,33.670378769752,3,0.0005944391040951,0.0005944391040951,0,1,,"86235 52nd Ave, Coachella, CA 92236, USA"
2513,-104.673577349939,38.9438529499598,3,0.0003547093569401,0.0003547093569401,0,0,,"8292 Woodmen Valley View, Colorado Springs, CO 80908, USA"
2514,-115.596355788503,32.6755461184393,7,1.49130637560832,1.49130637560832,0,0,56.5251907091703,"651 CA-98, Calexico, CA 92231, USA"
2515,-115.590701999247,32.6831824874705,3,0.689391571049511,0.689391571049511,0,0,29.5062881526921,"MCM5+7P Calexico, CA, USA"
2516,-115.643766028014,32.6906913221773,2,0.666025240460396,0.666025240460396,0,0,28.6614187312315,"M9R4+7F Mount Signal, CA, USA"
2517,-115.64747758245,32.6754535460756,5,1.22783853558437,1.22783853558437,0,0,47.9857414862467,"M9G3+52 Mount Signal, CA, USA"
2518,-115.668985074035,32.6584855729096,2,1.1574284141639,1.1574284141639,0,0,45.6566595387041,"M85J+9C Mount Signal, CA, USA"
2519,-115.649104757839,32.6856488220109,3,1.91870661033398,1.91870661033398,0,0,69.8953495123352,"M9P2+79 Mount Signal, CA, USA"
2520,-117.193476305592,33.5360772347511,2,0.0466257071331739,0.0466257071331739,0,0,3.05004794542003,"25920 Washington Ave, Murrieta, CA 92562, USA"
2521,-114.964667439439,36.3921147471805,2,0.598431867708683,0.598431867708683,0,0,26.1903311085747,"14005 Apex Power Pkwy, North Las Vegas, NV, USA"
2522,-114.95226258294,36.3864924431531,6,0.589442935604563,0.589442935604563,0,0,25.8584914714803,"92PX+H3 North Las Vegas, NV, USA"
2523,-112.074074924879,33.4357401971266,3,3.0337052885443e-05,3.0337052885443e-05,0,1,,"1202 S Central Ave, Phoenix, AZ 85004, USA"
2524,-111.571475602029,33.204711556709,2,0.0014894254165887,0.0014894254165887,0,1,,"35883 N Loemann Dr, San Tan Valley, AZ 85143, USA"
2525,-110.791392549843,32.1161967999135,2,0.0018947563618338,0.0018947563618338,0,1,,"9483 E Rita Rd, Tucson, AZ 85747, USA"
2526,-116.052933073698,34.2389115571567,5,0.0371868249758482,0.0371868249758482,0,1,,"6WQW+GR, Twentynine Palms, CA 92277, USA"
